ID,Title,Content,"Short Description",Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Product Type","Shipping Class","Product Visibility","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Brands,"Product categories","Product Tags",Make,Model,Listing,Year,Engine,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating",Children
14037,"Apex Performance Lowering Spring - 10 8200","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 8200 Springs (Part No</li>
  <li>10 8200)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load up to 1020 kg</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 8200 springs – fits 3+ vehicles. PN 10 8200.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-8200/,0,"10 8200",130.356,130.356,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8200-apex-group-box-ebay-7.webp,10-8200-apex-group-box-ebay-7,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8200-apex-group-box-ebay-7.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-8200,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14038,"Apex Performance Lowering Spring - 10 8210","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 8210 Springs (Part No</li>
  <li>10 8210)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load as from 1021 kg</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 8210 springs – fits 3+ vehicles. PN 10 8210.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-8210/,0,"10 8210",130.356,130.356,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8210-apex-group-ebay-10.webp,10-8210-apex-group-ebay-10,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8210-apex-group-ebay-10.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-8210,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14039,"Apex Performance Lowering Spring - 10 8250","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 8250 Springs (Part No</li>
  <li>10 8250)</li>
  <li>Front lowering: 35mm</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 8250 springs – fits 4+ vehicles. PN 10 8250.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-8250/,0,"10 8250",130.356,130.356,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/apex-generic-placeholder-image-1.webp,apex-generic-placeholder-image-1,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/apex-generic-placeholder-image-1.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-8250,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14040,"Apex Performance Lowering Spring - 80 7821","<ul>
  <li>Koni/Apex Active Yellow Kit - 80 7821 Springs (Part No</li>
  <li>80 7821)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load from 1011k</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3, S-Line Susp</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 80 7821 springs – fits 4+ vehicles. PN 80 7821.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-80-7821/,0,"80 7821",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7811-7820-7821-apex-group-ebay.webp,80-7811-7820-7821-apex-group-ebay,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7811-7820-7821-apex-group-ebay.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-80-7821,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14041,"Apex Performance Lowering Spring - 80 7811","<ul>
  <li>Koni/Apex Active Yellow Kit - 80 7811 Springs (Part No</li>
  <li>80 7811)</li>
  <li>Front lowering: 35mm</li>
  <li>Max front axle load 1010kg</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3, S-Line Susp</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 80 7811 springs – fits 4+ vehicles. PN 80 7811.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-80-7811/,0,"80 7811",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7811-7820-7821-apex-group-ebay.webp,80-7811-7820-7821-apex-group-ebay,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7811-7820-7821-apex-group-ebay.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-80-7811,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14042,"Apex Performance Lowering Spring - 80 7810","<ul>
  <li>Koni/Apex Active Yellow Kit - 80 7810 Springs (Part No</li>
  <li>80 7810)</li>
  <li>Front lowering: 35mm</li>
  <li>Max Front Axle Load 930kg to 1010kg</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3, S-Line Susp</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 80 7810 springs – fits 4+ vehicles. PN 80 7810.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-80-7810/,0,"80 7810",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7811-7820-7821-apex-group-ebay.webp,80-7811-7820-7821-apex-group-ebay,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7811-7820-7821-apex-group-ebay.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-80-7810,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14043,"Apex Performance Lowering Spring - 80 7820","<ul>
  <li>Koni/Apex Active Yellow Kit - 80 7820 Springs (Part No</li>
  <li>80 7820)</li>
  <li>Front lowering: 35mm</li>
  <li>Max Front Axle Load from 1011kg</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3, S-Line Susp</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 80 7820 springs – fits 4+ vehicles. PN 80 7820.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-80-7820/,0,"80 7820",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7811-7820-7821-apex-group-ebay.webp,80-7811-7820-7821-apex-group-ebay,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7811-7820-7821-apex-group-ebay.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-80-7820,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14044,"Apex Performance Lowering Spring - 80 7800","<ul>
  <li>Koni/Apex Active Yellow Kit - 80 7800 Springs (Part No</li>
  <li>80 7800)</li>
  <li>Front lowering: 35mm</li>
  <li>Max Front Axle Load up to 930kg</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3, S-Line Susp</li>
  <li>Compatible with 4 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 80 7800 springs – fits 4+ vehicles. PN 80 7800.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-80-7800/,0,"80 7800",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7800-apex-group-ebay-13.webp,80-7800-apex-group-ebay-13,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/80-7800-apex-group-ebay-13.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-80-7800,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14045,"Apex Performance Lowering Spring - 10 8411","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 8411 Springs (Part No</li>
  <li>10 8411)</li>
  <li>Front lowering: 35mm</li>
  <li>Max front axle load 1010kg</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3, S-Line Susp</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 8411 springs – fits 2+ vehicles. PN 10 8411.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-8411/,0,"10 8411",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8410-8411-8420-8421-apex-group-box-ebay-25.webp,10-8410-8411-8420-8421-apex-group-box-ebay-25,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8410-8411-8420-8421-apex-group-box-ebay-25.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-8411,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14046,"Apex Performance Lowering Spring - 10 8410","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 8410 Springs (Part No</li>
  <li>10 8410)</li>
  <li>Front lowering: 35mm</li>
  <li>Max Front Axle Load 930kg to 1010kg</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3, S-Line Susp</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 8410 springs – fits 2+ vehicles. PN 10 8410.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-8410/,0,"10 8410",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8410-8411-8420-8421-apex-group-box-ebay-28.webp,10-8410-8411-8420-8421-apex-group-box-ebay-28,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8410-8411-8420-8421-apex-group-box-ebay-28.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-8410,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14047,"Apex Performance Lowering Spring - 10 8400","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 8400 Springs (Part No</li>
  <li>10 8400)</li>
  <li>Front lowering: 35mm</li>
  <li>Max Front Axle Load up to 930kg</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3, S-Line Susp</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 8400 springs – fits 3+ vehicles. PN 10 8400.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-8400/,0,"10 8400",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8400-apex-group-box-ebay-7.webp,10-8400-apex-group-box-ebay-7,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8400-apex-group-box-ebay-7.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-8400,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14048,"Apex Performance Lowering Spring - 10 8421","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 8421 Springs (Part No</li>
  <li>10 8421)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load from 1011k</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 8421 springs – fits 2+ vehicles. PN 10 8421.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-8421/,0,"10 8421",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8410-8411-8420-8421-apex-group-box-ebay-26.webp,10-8410-8411-8420-8421-apex-group-box-ebay-26,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8410-8411-8420-8421-apex-group-box-ebay-26.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-8421,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14049,"Apex Performance Lowering Spring - 10 8420","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 8420 Springs (Part No</li>
  <li>10 8420)</li>
  <li>Front lowering: 35mm</li>
  <li>Max Front Axle Load from 1011kg</li>
  <li>Inclusions: Incl</li>
  <li>S-Line suspension</li>
  <li>Exclusions: Excl</li>
  <li>E-Tron, Cabrio, S3</li>
  <li>RS3</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 8420 springs – fits 2+ vehicles. PN 10 8420.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-8420/,0,"10 8420",135.768,135.768,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8410-8411-8420-8421-apex-group-box-ebay-27.webp,10-8410-8411-8420-8421-apex-group-box-ebay-27,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-8410-8411-8420-8421-apex-group-box-ebay-27.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-8420,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14050,"Apex Performance Lowering Spring - 10 7000","<ul>
  <li>Springs - 10 7000 Springs (Part No</li>
  <li>10 7000)</li>
  <li>Front lowering: 40 mm</li>
  <li>Exclusions: Excl Quattro, Less lowering on vehicles with sport suspension</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Springs - 10 7000 springs – fits 1+ vehicles. PN 10 7000.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/springs-10-7000/,0,"10 7000",137.196,137.196,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7000-profile-group.webp|https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7000-profile-pair.webp,10-7000-profile-group|10-7000-profile-pair,|,|,|,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7000-profile-group.webp,,,Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,springs-10-7000,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,"16548,",,9.9.5,,0,0,0,
14051,"Apex Performance Lowering Spring - 10 7010","<ul>
  <li>Springs - 10 7010 Springs (Part No</li>
  <li>10 7010)</li>
  <li>Front lowering: 40 mm</li>
  <li>Exclusions: Excl Quattro, Less lowering on vehicles with sport suspension</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Springs - 10 7010 springs – fits 1+ vehicles. PN 10 7010.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/springs-10-7010/,0,"10 7010",151.476,151.476,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7010-apex-group-box-ebay-4.webp,10-7010-apex-group-box-ebay-4,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7010-apex-group-box-ebay-4.webp,,,Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,springs-10-7010,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14052,"Apex Black Edition Replacement Spring Set - 905 1000","<ul>
  <li>Apex Black Edition Spring Set - 905 1000 Springs (Part No</li>
  <li>905 1000)</li>
  <li>Front lowering: Nil</li>
  <li>Front Axle up to 1150kg</li>
  <li>Inclusions: Incl</li>
  <li>sport suspension & S-Line</li>
  <li>Exclusions: Excl</li>
  <li>Quattro</li>
  <li>Compatible with 3 vehicle variants (see fitment list)</li>
</ul>","Apex Black Edition Spring Set - 905 1000 springs – fits 3+ vehicles. PN 905 1000.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/apex-black-edition-spring-set-905-1000/,0,"905 1000",138.72,138.72,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1000-Apex-Black-group-side.webp|https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1000-Apex-Black-group.webp|https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1000-Apex-Black-pair-1.webp|https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1000-Apex-Black-pair-2.webp,905-1000-Apex-Black-group-side|905-1000-Apex-Black-group|905-1000-Apex-Black-pair-1|905-1000-Apex-Black-pair-2,|||,|||,|||,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1000-Apex-Black-group-side.webp,,Apex,Apex|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,apex-black-edition-spring-set-905-1000,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,"17744,17745,17746,",,9.9.5,,0,0,0,
14053,"Apex Black Edition Replacement Spring Set - 905 1001","<ul>
  <li>Apex Black Edition Spring Set - 905 1001 Springs (Part No</li>
  <li>905 1001)</li>
  <li>Front lowering: Nil</li>
  <li>Front Axle up to 1140kg</li>
  <li>Inclusions: Incl</li>
  <li>sport suspension & S-Line</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Apex Black Edition Spring Set - 905 1001 springs – fits 2+ vehicles. PN 905 1001.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/apex-black-edition-spring-set-905-1001/,0,"905 1001",180.036,180.036,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1001-Apex-Black-group.webp|https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1001-Apex-Black-laidown.webp|https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1001-Apex-Black-pair-1.webp|https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1001-Apex-Black-pair-2.webp,905-1001-Apex-Black-group|905-1001-Apex-Black-laidown|905-1001-Apex-Black-pair-1|905-1001-Apex-Black-pair-2,|||,|||,|||,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/905-1001-Apex-Black-group.webp,,Apex,Apex|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,apex-black-edition-spring-set-905-1001,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,"17748,17749,17750,",,9.9.5,,0,0,0,
14054,"Apex Performance Lowering Spring - 10 7200","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 7200 Springs (Part No</li>
  <li>10 7200)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load up to 1050 kg</li>
  <li>Inclusions: Incl</li>
  <li>sport suspension & S-Line</li>
  <li>Exclusions: Excl</li>
  <li>Quattro</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 7200 springs – fits 1+ vehicles. PN 10 7200.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-7200/,0,"10 7200",146.376,146.376,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7200-apex-group-box-ebay-7.webp,10-7200-apex-group-box-ebay-7,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7200-apex-group-box-ebay-7.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-7200,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14055,"Apex Performance Lowering Spring - 10 7230","<ul>
  <li>Koni/Apex Active Yellow Kit - 10 7230 Springs (Part No</li>
  <li>10 7230)</li>
  <li>Front lowering: 30mm</li>
  <li>Front axle load up to 1140 kg</li>
  <li>Inclusions: Incl</li>
  <li>sport suspension & S-Line</li>
  <li>Compatible with 2 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Active Yellow Kit - 10 7230 springs – fits 2+ vehicles. PN 10 7230.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-active-yellow-kit-10-7230/,0,"10 7230",206.448,206.448,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7230-apex-group-box-ebay-4.webp,10-7230-apex-group-box-ebay-4,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7230-apex-group-box-ebay-4.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-active-yellow-kit-10-7230,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14056,"Apex Performance Lowering Spring - 10 7210","<ul>
  <li>Koni/Apex Sport Yellow Kit - 10 7210 Springs (Part No</li>
  <li>10 7210)</li>
  <li>Front lowering: 35mm</li>
  <li>Front axle load as from 1051 kg</li>
  <li>Inclusions: Incl</li>
  <li>sport suspension & S-Line</li>
  <li>Exclusions: Excl</li>
  <li>Quattro</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Koni/Apex Sport Yellow Kit - 10 7210 springs – fits 1+ vehicles. PN 10 7210.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/koni-apex-sport-yellow-kit-10-7210/,0,"10 7210",146.676,146.676,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7210-apex-group-box-ebay-16.webp,10-7210-apex-group-box-ebay-16,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7210-apex-group-box-ebay-16.webp,,Apex|Koni,Apex|Koni|Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,koni-apex-sport-yellow-kit-10-7210,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
14057,"Apex Performance Lowering Spring - 10 7240","<ul>
  <li>Springs - 10 7240 Springs (Part No</li>
  <li>10 7240)</li>
  <li>Front lowering: 40 mm</li>
  <li>Exclusions: Excl Quattro, Less lowering on S-Line models</li>
  <li>Compatible with 1 vehicle variants (see fitment list)</li>
</ul>","Springs - 10 7240 springs – fits 1+ vehicles. PN 10 7240.",2025-05-23,product,https://t4p.elate-ecommerce.com/shop/springs-10-7240/,0,"10 7240",146.676,146.676,,instock,,,0,simple,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7240-apex-group-box-ebay-7.webp,10-7240-apex-group-box-ebay-7,,,,https://t4p.elate-ecommerce.com/wp-content/uploads/2025/06/10-7240-apex-group-box-ebay-7.webp,,,Springs,,,,,,,publish,1,mvyv40,t4p@grh1.myukcloud.com,Amarjit,Kapur,springs-10-7240,,default,0,0,closed,open,2025-07-18,no,no,,no,,,,,,,no,no,,,,,'-1,'-1,,,no,none,,,,9.9.5,,0,0,0,
